Feature,Mean Absolute SHAP
categorical__c_case_number_14009373CF10A,0.0
categorical__c_case_number_14009374CF10A,0.0
categorical__c_case_number_14009375CF10A,0.0
categorical__c_case_number_14009379CF10A,0.0
categorical__c_case_number_14009397CF10A,0.0
categorical__c_case_number_14009275MU10A,0.0
categorical__c_case_number_14008720CF10A,0.0
categorical__c_case_number_14008721MM10A,0.0
categorical__c_case_number_14008727MM10A,0.0
categorical__c_case_number_14008754CF10A,0.0
categorical__c_case_number_14008757CF10A,0.0
categorical__c_case_number_14008758MM10A,0.0
categorical__c_case_number_14008768MM10A,0.0
categorical__c_case_number_14008784CF10A,0.0
categorical__c_case_number_14008796CF10A,0.0
categorical__c_case_number_14008811CF10A,0.0
categorical__c_case_number_14009137MM10A,0.0
categorical__c_case_number_14008880CF10A,0.0
categorical__c_case_number_14008882CF10A,0.0
categorical__c_case_number_14008895CF10A,0.0
categorical__c_case_number_14008946CF10A,0.0
categorical__c_case_number_14008978MU10A,0.0
categorical__c_case_number_14008982CF10A,0.0
categorical__c_case_number_14009024MM10A,0.0
categorical__c_case_number_14009025CF10A,0.0
categorical__c_case_number_14009070CF10A,0.0
categorical__c_case_number_14009085CF10A,0.0
categorical__c_case_number_14008851MM10A,0.0
categorical__c_case_number_14006616CF10A,0.0
categorical__c_case_number_14006619MM10A,0.0
categorical__c_case_number_14006621CF10A,0.0
categorical__c_case_number_14006669CF10A,0.0
categorical__c_case_number_14006705CF10A,0.0
categorical__c_case_number_14006721CF10A,0.0
categorical__c_case_number_14006736CF10A,0.0
categorical__c_case_number_14006740CF10A,0.0
categorical__c_case_number_14006742CF10A,0.0
categorical__c_case_number_14007854MM10A,0.0
categorical__c_case_number_14006785CF10A,0.0
categorical__c_case_number_14006802CF10A,0.0
categorical__c_case_number_14006807CF10A,0.0
categorical__c_case_number_14006811MU10A,0.0
categorical__c_case_number_14006822CF10A,0.0
categorical__c_case_number_14006834MU10A,0.0
categorical__c_case_number_14006865CF10A,0.0
categorical__c_case_number_14006869CF10A,0.0
categorical__c_case_number_14006876MM10A,0.0
categorical__c_case_number_14006899CF10A,0.0
categorical__c_case_number_14006771CF10A,0.0
categorical__c_case_number_14006354MM10A,0.0
categorical__c_case_number_14006367MU10A,0.0
categorical__c_case_number_14006390CF10A,0.0
categorical__c_case_number_14006408CF10A,0.0
categorical__c_case_number_14006412CF10A,0.0
categorical__c_case_number_14006418CF10A,0.0
categorical__c_case_number_14006432MM10A,0.0
categorical__c_case_number_14006448CF10A,0.0
categorical__c_case_number_14006477CF10A,0.0
categorical__c_case_number_14006483CF10A,0.0
categorical__c_case_number_14006607CF10A,0.0
categorical__c_case_number_14006509CF10A,0.0
categorical__c_case_number_14006512MU10A,0.0
categorical__c_case_number_14006519CF10A,0.0
categorical__c_case_number_14006525MM10A,0.0
categorical__c_case_number_14006530CF10A,0.0
categorical__c_case_number_14006531MM10A,0.0
categorical__c_case_number_14006553MM10A,0.0
categorical__c_case_number_14006559MM10A,0.0
categorical__c_case_number_14006567MM10A,0.0
categorical__c_case_number_14006578CF10A,0.0
categorical__c_case_number_14006500CF10A,0.0
categorical__c_case_number_14007422CF10A,0.0
categorical__c_case_number_14007426CF10A,0.0
categorical__c_case_number_14007445MM10A,0.0
categorical__c_case_number_14007449MM10A,0.0
categorical__c_case_number_14007463CF10A,0.0
categorical__c_case_number_14007471CF10A,0.0
categorical__c_case_number_14007475MM10A,0.0
categorical__c_case_number_14007480MM10A,0.0
categorical__c_case_number_14007528CF10A,0.0
categorical__c_case_number_14007554CF10A,0.0
categorical__c_case_number_14006909CF10A,0.0
categorical__c_case_number_14007562CF10A,0.0
categorical__c_case_number_14007578CF10A,0.0
categorical__c_case_number_14007615MM10A,0.0
categorical__c_case_number_14007693CF10A,0.0
categorical__c_case_number_14007714CF10A,0.0
categorical__c_case_number_14007774CF10A,0.0
categorical__c_case_number_14007779CF10A,0.0
categorical__c_case_number_14007805CF10A,0.0
categorical__c_case_number_14007814CF10A,0.0
categorical__c_case_number_14007837CF10A,0.0
categorical__c_case_number_14007561CF10A,0.0
categorical__c_case_number_14006915CF10A,0.0
categorical__c_case_number_14006919CF10A,0.0
categorical__c_case_number_14006947TC10A,0.0
categorical__c_case_number_14006971MU10A,0.0
categorical__c_case_number_14007038MM10A,0.0
categorical__c_case_number_14007072CF10A,0.0
categorical__c_case_number_14007076MO10A,0.0
categorical__c_case_number_14007154CF10A,0.0
categorical__c_case_number_14007163CF10A,0.0
categorical__c_case_number_14007168CF10A,0.0
categorical__c_case_number_14007417CF10A,0.0
categorical__c_case_number_14007179CF10A,0.0
categorical__c_case_number_14007209CF10A,0.0
categorical__c_case_number_14007217CF10A,0.0
categorical__c_case_number_14007237CF10A,0.0
categorical__c_case_number_14007260CF10A,0.0
categorical__c_case_number_14007264CF10A,0.0
categorical__c_case_number_14007308CF10A,0.0
categorical__c_case_number_14007316CF10A,0.0
categorical__c_case_number_14007385MU10A,0.0
categorical__c_case_number_14007388CF10A,0.0
categorical__c_case_number_14007176CF10A,0.0
categorical__c_case_number_13014600MM10A,0.0
categorical__c_case_number_13014602CF10A,0.0
categorical__c_case_number_13014603CF10A,0.0
categorical__c_case_number_13014612CF10A,0.0
categorical__c_case_number_13014625MM10A,0.0
categorical__c_case_number_13014630CF10A,0.0
categorical__c_case_number_13014643CF10A,0.0
categorical__c_case_number_13014644CF10A,0.0
categorical__c_case_number_13014644MM10A,0.0
categorical__c_case_number_13023380MM10A,0.0
categorical__c_case_number_13014650CF10A,0.0
categorical__c_case_number_13014651CF10A,0.0
categorical__c_case_number_13014659CF10A,0.0
categorical__c_case_number_13014666MM10A,0.0
categorical__c_case_number_13014667MM10A,0.0
categorical__c_case_number_13014672CF10A,0.0
categorical__c_case_number_13014700CF10A,0.0
categorical__c_case_number_13014709MM10A,0.0
categorical__c_case_number_13014710MM10A,0.0
categorical__c_case_number_13014713CF10A,0.0
categorical__c_case_number_13014645MM10A,0.0
categorical__c_case_number_13014430CF10A,0.0
categorical__c_case_number_13014443CF10A,0.0
categorical__c_case_number_13014450MM10A,0.0
categorical__c_case_number_13014454CF10A,0.0
categorical__c_case_number_13014462CF10A,0.0
categorical__c_case_number_13014467MM10A,0.0
categorical__c_case_number_13014469MM10A,0.0
categorical__c_case_number_13014470CF10A,0.0
categorical__c_case_number_13014475CF10A,0.0
categorical__c_case_number_13014475MM10A,0.0
categorical__c_case_number_13014593MM10A,0.0
categorical__c_case_number_13014513MM10A,0.0
categorical__c_case_number_13014514MM10A,0.0
categorical__c_case_number_13014515MM10A,0.0
categorical__c_case_number_13014543CF10A,0.0
categorical__c_case_number_13014549CF10A,0.0
categorical__c_case_number_13014562CF10A,0.0
categorical__c_case_number_13014562MM10A,0.0
categorical__c_case_number_13014568CF10A,0.0
categorical__c_case_number_13014578CF10A,0.0
categorical__c_case_number_13014591CF10A,0.0
categorical__c_case_number_13014495CF10A,0.0
categorical__c_case_number_13014777CF10A,0.0
categorical__c_case_number_13014778MM10A,0.0
categorical__c_case_number_13014781CF10A,0.0
categorical__c_case_number_13014795CF10A,0.0
categorical__c_case_number_13014806CF10A,0.0
categorical__c_case_number_13014809CF10A,0.0
categorical__c_case_number_13014815CF10A,0.0
categorical__c_case_number_13014822CF10A,0.0
categorical__c_case_number_13014825CF10A,0.0
categorical__c_case_number_13014713MM10A,0.0
categorical__c_case_number_13014839CF10A,0.0
categorical__c_case_number_13014849CF10A,0.0
categorical__c_case_number_13014853CF10A,0.0
categorical__c_case_number_13014856MM10A,0.0
categorical__c_case_number_13014862CF10A,0.0
categorical__c_case_number_13014864CF10A,0.0
categorical__c_case_number_13014866MM10A,0.0
categorical__c_case_number_13014877CF10A,0.0
categorical__c_case_number_13014877MM10A,0.0
categorical__c_case_number_13014882CF10A,0.0
categorical__c_case_number_13014829CF10A,0.0
categorical__c_case_number_13014714CF10A,0.0
categorical__c_case_number_13014716CF10A,0.0
categorical__c_case_number_13014717CF10A,0.0
categorical__c_case_number_13014721CF10A,0.0
categorical__c_case_number_13014732CF10A,0.0
categorical__c_case_number_13014734CF10A,0.0
categorical__c_case_number_13014734MM10A,0.0
categorical__c_case_number_13014735MM10A,0.0
categorical__c_case_number_13014740CF10A,0.0
categorical__c_case_number_13014747CF10A,0.0
categorical__c_case_number_13014771MM10A,0.0
categorical__c_case_number_13014751MM10A,0.0
categorical__c_case_number_13014753MM10A,0.0
categorical__c_case_number_13014754CF10A,0.0
categorical__c_case_number_13014754MM10A,0.0
categorical__c_case_number_13014755CF10A,0.0
categorical__c_case_number_13014757CF10A,0.0
categorical__c_case_number_13014764CF10A,0.0
categorical__c_case_number_13014765CF10A,0.0
categorical__c_case_number_13014769CF10A,0.0
categorical__c_case_number_13014771CF10A,0.0
categorical__c_case_number_13014750CF10A,0.0
categorical__c_case_number_13013989CF10A,0.0
categorical__c_case_number_13013996CF10A,0.0
categorical__c_case_number_13014007CF10A,0.0
categorical__c_case_number_13014011CF10A,0.0
categorical__c_case_number_13014019MM10A,0.0
categorical__c_case_number_13014025CF10A,0.0
categorical__c_case_number_13014036MM10A,0.0
categorical__c_case_number_13014052CF10A,0.0
categorical__c_case_number_13014061CF10A,0.0
categorical__c_case_number_13014425CF10A,0.0
categorical__c_case_number_13014074CF10A,0.0
categorical__c_case_number_13014075CF10A,0.0
categorical__c_case_number_13014076MO10A,0.0
categorical__c_case_number_13014082CF10A,0.0
categorical__c_case_number_13014095MM10A,0.0
categorical__c_case_number_13014098CF10A,0.0
categorical__c_case_number_13014106CF10A,0.0
categorical__c_case_number_13014107CF10A,0.0
categorical__c_case_number_13014108CF10A,0.0
categorical__c_case_number_13014121CF10A,0.0
categorical__c_case_number_13014064CF10A,0.0
categorical__c_case_number_13013838CF10A,0.0
categorical__c_case_number_13013849CF10A,0.0
categorical__c_case_number_13013850CF10A,0.0
categorical__c_case_number_13013853CF10A,0.0
categorical__c_case_number_13013857CF10A,0.0
categorical__c_case_number_13013878CF10A,0.0
categorical__c_case_number_13013887CF10A,0.0
categorical__c_case_number_13013889CF10A,0.0
categorical__c_case_number_13013891CF10A,0.0
categorical__c_case_number_13013893CF10A,0.0
categorical__c_case_number_13013970MM10A,0.0
categorical__c_case_number_13013909CF10A,0.0
categorical__c_case_number_13013916CF10A,0.0
categorical__c_case_number_13013922CF10A,0.0
categorical__c_case_number_13013927CF10A,0.0
categorical__c_case_number_13013931CF10A,0.0
categorical__c_case_number_13013940CF10A,0.0
categorical__c_case_number_13013943CF10A,0.0
categorical__c_case_number_13013952CF10A,0.0
categorical__c_case_number_13013964CF10A,0.0
categorical__c_case_number_13013965CF10A,0.0
categorical__c_case_number_13013904CF10A,0.0
categorical__c_case_number_13014279CF10A,0.0
categorical__c_case_number_13014292CF10A,0.0
categorical__c_case_number_13014297CF10A,0.0
categorical__c_case_number_13014304NI20A,0.0
categorical__c_case_number_13014305CF10A,0.0
categorical__c_case_number_13014318CF10A,0.0
categorical__c_case_number_13014326CF10A,0.0
categorical__c_case_number_13014340CF10A,0.0
categorical__c_case_number_13014341CF10A,0.0
categorical__c_case_number_13014353MM10A,0.0
categorical__c_case_number_13014123CF10A,0.0
categorical__c_case_number_13014370CF10A,0.0
categorical__c_case_number_13014371CF10A,0.0
categorical__c_case_number_13014372CF10A,0.0
categorical__c_case_number_13014382CF10A,0.0
categorical__c_case_number_13014393CF10A,0.0
categorical__c_case_number_13014397CF10A,0.0
categorical__c_case_number_13014398CF10A,0.0
categorical__c_case_number_13014406CF10A,0.0
categorical__c_case_number_13014417CF10A,0.0
categorical__c_case_number_13014418CF10A,0.0
categorical__c_case_number_13014368CF10A,0.0
categorical__c_case_number_13014150CF10A,0.0
categorical__c_case_number_13014154CF10A,0.0
categorical__c_case_number_13014164CF10A,0.0
categorical__c_case_number_13014168CF10A,0.0
categorical__c_case_number_13014176MM10A,0.0
categorical__c_case_number_13014178CF10A,0.0
categorical__c_case_number_13014179CF10A,0.0
categorical__c_case_number_13014180CF10A,0.0
categorical__c_case_number_13014186CF10A,0.0
categorical__c_case_number_13014193MM10A,0.0
categorical__c_case_number_13014274CF10A,0.0
categorical__c_case_number_13014209CF10A,0.0
categorical__c_case_number_13014224MM10A,0.0
categorical__c_case_number_13014253CF10A,0.0
categorical__c_case_number_13014254MM10A,0.0
categorical__c_case_number_13014255CF10A,0.0
categorical__c_case_number_13014255MM10A,0.0
categorical__c_case_number_13014265CF10A,0.0
categorical__c_case_number_13014267CF10A,0.0
categorical__c_case_number_13014269CF10A,0.0
categorical__c_case_number_13014270CF10A,0.0
categorical__c_case_number_13014202CF10A,0.0
categorical__c_case_number_13015497MM10A,0.0
categorical__c_case_number_13015499CF10A,0.0
categorical__c_case_number_13015521CF10A,0.0
categorical__c_case_number_13015538MM10A,0.0
categorical__c_case_number_13015540CF10A,0.0
categorical__c_case_number_13015540MM10A,0.0
categorical__c_case_number_13015543CF10A,0.0
categorical__c_case_number_13015554CF10A,0.0
categorical__c_case_number_13015557CF10A,0.0
categorical__c_case_number_13014884MM10A,0.0
categorical__c_case_number_13015562CF10A,0.0
categorical__c_case_number_13015569CF10A,0.0
categorical__c_case_number_13015575CF10A,0.0
categorical__c_case_number_13015581CF10A,0.0
categorical__c_case_number_13015585CF10A,0.0
categorical__c_case_number_13015594CF10A,0.0
categorical__c_case_number_13015599CF10A,0.0
categorical__c_case_number_13015600CF10A,0.0
categorical__c_case_number_13015602CF10A,0.0
categorical__c_case_number_13015605MM10A,0.0
categorical__c_case_number_13015561CF10A,0.0
categorical__c_case_number_13015371CF10A,0.0
categorical__c_case_number_13015376CF10A,0.0
categorical__c_case_number_13015381CF10A,0.0
categorical__c_case_number_13015381MM10A,0.0
categorical__c_case_number_13015383CF10A,0.0
categorical__c_case_number_13015387CF10A,0.0
categorical__c_case_number_13015388MM10A,0.0
categorical__c_case_number_13015392MM10A,0.0
categorical__c_case_number_13015394CF10A,0.0
categorical__c_case_number_13015398MM10A,0.0
categorical__c_case_number_13015495MM10A,0.0
categorical__c_case_number_13015408CF10A,0.0
categorical__c_case_number_13015426CF10A,0.0
categorical__c_case_number_13015447CF10A,0.0
categorical__c_case_number_13015455CF10A,0.0
categorical__c_case_number_13015457CF10A,0.0
categorical__c_case_number_13015466MM10A,0.0
categorical__c_case_number_13015475CF10A,0.0
categorical__c_case_number_13015485CF10A,0.0
categorical__c_case_number_13015490CF10A,0.0
categorical__c_case_number_13015495CF10A,0.0
categorical__c_case_number_13015402MM10A,0.0
categorical__c_case_number_13015691CF10A,0.0
categorical__c_case_number_13015695CF10A,0.0
categorical__c_case_number_13015696CF10A,0.0
categorical__c_case_number_13015698CF10A,0.0
categorical__c_case_number_13015711CF10A,0.0
categorical__c_case_number_13015714CF10A,0.0
categorical__c_case_number_13015716CF10A,0.0
categorical__c_case_number_13015719CF10A,0.0
categorical__c_case_number_13015723CF10A,0.0
categorical__c_case_number_13015725MM10A,0.0
categorical__c_case_number_13015609CF10A,0.0
categorical__c_case_number_13015729CF10A,0.0
categorical__c_case_number_13015730CF10A,0.0
categorical__c_case_number_13015733CF10A,0.0
categorical__c_case_number_13015737CF10A,0.0
categorical__c_case_number_13015742CF10A,0.0
categorical__c_case_number_13015742MM10A,0.0
categorical__c_case_number_13015750MM10A,0.0
categorical__c_case_number_13015751MM10A,0.0
categorical__c_case_number_13015770CF10A,0.0
categorical__c_case_number_13015781TC10A,0.0
categorical__c_case_number_13015728CF10A,0.0
categorical__c_case_number_13015612MM10A,0.0
categorical__c_case_number_13015618MM10A,0.0
categorical__c_case_number_13015624MM10A,0.0
categorical__c_case_number_13015625CF10A,0.0
categorical__c_case_number_13015626MM10A,0.0
categorical__c_case_number_13015629MM10A,0.0
categorical__c_case_number_13015632CF10A,0.0
categorical__c_case_number_13015636MM10A,0.0
categorical__c_case_number_13015644CF10A,0.0
categorical__c_case_number_13015644MM10A,0.0
categorical__c_case_number_13015689CF10A,0.0
categorical__c_case_number_13015650CF10A,0.0
categorical__c_case_number_13015652MM10A,0.0
categorical__c_case_number_13015656CF10A,0.0
categorical__c_case_number_13015658CF10A,0.0
categorical__c_case_number_13015662MM10A,0.0
categorical__c_case_number_13015663MM10A,0.0
categorical__c_case_number_13015675CF10A,0.0
categorical__c_case_number_13015676CF10A,0.0
categorical__c_case_number_13015684CF10A,0.0
categorical__c_case_number_13015685CF10A,0.0
categorical__c_case_number_13015646CF10A,0.0
categorical__c_case_number_13015047CF10A,0.0
categorical__c_case_number_13015053CF10A,0.0
categorical__c_case_number_13015053MM10A,0.0
categorical__c_case_number_13015056MM10A,0.0
categorical__c_case_number_13015060CF10A,0.0
categorical__c_case_number_13015068MM10A,0.0
categorical__c_case_number_13015079CF10A,0.0
categorical__c_case_number_13015090CF10A,0.0
categorical__c_case_number_13015094CF10A,0.0
categorical__c_case_number_13015359CF10A,0.0
categorical__c_case_number_13015099CF10A,0.0
categorical__c_case_number_13015103CF10A,0.0
categorical__c_case_number_13015104CF10A,0.0
categorical__c_case_number_13015105MM10A,0.0
categorical__c_case_number_13015106CF10A,0.0
categorical__c_case_number_13015108CF10A,0.0
categorical__c_case_number_13015109CF10A,0.0
categorical__c_case_number_13015115CF10A,0.0
categorical__c_case_number_13015117CF10A,0.0
categorical__c_case_number_13015125MM10A,0.0
categorical__c_case_number_13015098CF10A,0.0
categorical__c_case_number_13014898CF10A,0.0
categorical__c_case_number_13014913MM10A,0.0
categorical__c_case_number_13014922CF10A,0.0
categorical__c_case_number_13014926CF10A,0.0
categorical__c_case_number_13014932CF10A,0.0
categorical__c_case_number_13014937CF10A,0.0
categorical__c_case_number_13014955CF10A,0.0
categorical__c_case_number_13014963CF10A,0.0
categorical__c_case_number_13014981CF10A,0.0
categorical__c_case_number_13014982CF10A,0.0
categorical__c_case_number_13015043CF10A,0.0
categorical__c_case_number_13014984CF10A,0.0
categorical__c_case_number_13014985MM10A,0.0
categorical__c_case_number_13014993MM10A,0.0
categorical__c_case_number_13015010CF10A,0.0
categorical__c_case_number_13015011CF10A,0.0
categorical__c_case_number_13015013CF10A,0.0
categorical__c_case_number_13015016CF10A,0.0
categorical__c_case_number_13015018CF10A,0.0
categorical__c_case_number_13015030CF10A,0.0
categorical__c_case_number_13015037CF10A,0.0
categorical__c_case_number_13014983CF10A,0.0
categorical__c_case_number_13015230MM10A,0.0
categorical__c_case_number_13015243CF10A,0.0
categorical__c_case_number_13015249CF10A,0.0
categorical__c_case_number_13015251CF10A,0.0
categorical__c_case_number_13015256CF10A,0.0
categorical__c_case_number_13015262CF10A,0.0
categorical__c_case_number_13015263CF10A,0.0
categorical__c_case_number_13015275CF10A,0.0
categorical__c_case_number_13015277CF10A,0.0
categorical__c_case_number_13015278CF10A,0.0
categorical__c_case_number_13015136CF10A,0.0
categorical__c_case_number_13015289CF10A,0.0
categorical__c_case_number_13015299MM10A,0.0
categorical__c_case_number_13015300CF10A,0.0
categorical__c_case_number_13015312CF10A,0.0
categorical__c_case_number_13015313MM10A,0.0
categorical__c_case_number_13015318CF10A,0.0
categorical__c_case_number_13015324CF10A,0.0
categorical__c_case_number_13015326CF10A,0.0
categorical__c_case_number_13015345CF10A,0.0
categorical__c_case_number_13015353CF10A,0.0
categorical__c_case_number_13015279CF10A,0.0
categorical__c_case_number_13015138CF10A,0.0
categorical__c_case_number_13015140CF10A,0.0
categorical__c_case_number_13015141CF10A,0.0
categorical__c_case_number_13015142CF10A,0.0
categorical__c_case_number_13015142MM10A,0.0
categorical__c_case_number_13015144CF10A,0.0
categorical__c_case_number_13015156MM10A,0.0
categorical__c_case_number_13015158MM10A,0.0
categorical__c_case_number_13015162MM10A,0.0
categorical__c_case_number_13015168MM10A,0.0
categorical__c_case_number_13015229MM10A,0.0
categorical__c_case_number_13015173MM10A,0.0
categorical__c_case_number_13015174MM10A,0.0
categorical__c_case_number_13015178CF10A,0.0
categorical__c_case_number_13015187CF10A,0.0
categorical__c_case_number_13015202CF10A,0.0
categorical__c_case_number_13015202TC10A,0.0
categorical__c_case_number_13015205MM10A,0.0
categorical__c_case_number_13015210MM10A,0.0
categorical__c_case_number_13015219CF10A,0.0
categorical__c_case_number_13015220MM10A,0.0
categorical__c_case_number_13015173CF10A,0.0
categorical__c_case_number_13012444CF10A,0.0
categorical__c_case_number_13012449CF10A,0.0
categorical__c_case_number_13012458CF10A,0.0
categorical__c_case_number_13012474MM10A,0.0
categorical__c_case_number_13012482CF10A,0.0
categorical__c_case_number_13012486CF10A,0.0
categorical__c_case_number_13012489CF10A,0.0
categorical__c_case_number_13012494CF10A,0.0
categorical__c_case_number_13012496CF10A,0.0
categorical__c_case_number_13013834CF10A,0.0
categorical__c_case_number_13012512CF10A,0.0
categorical__c_case_number_13012513CF10A,0.0
categorical__c_case_number_13012529CF10A,0.0
categorical__c_case_number_13012537CF10A,0.0
categorical__c_case_number_13012539CF10A,0.0
categorical__c_case_number_13012540CF10A,0.0
categorical__c_case_number_13012551CF10A,0.0
categorical__c_case_number_13012552CF10A,0.0
categorical__c_case_number_13012553CF10A,0.0
categorical__c_case_number_13012559CF10A,0.0
categorical__c_case_number_13012499CF10A,0.0
categorical__c_case_number_13012257CF10A,0.0
categorical__c_case_number_13012268CF10A,0.0
categorical__c_case_number_13012288CF10A,0.0
categorical__c_case_number_13012293CF10A,0.0
categorical__c_case_number_13012301CF10A,0.0
categorical__c_case_number_13012305CF10A,0.0
categorical__c_case_number_13012310CF10A,0.0
categorical__c_case_number_13012315CF10A,0.0
categorical__c_case_number_13012323CF10A,0.0
categorical__c_case_number_13012330CF10A,0.0
categorical__c_case_number_13012440CF10A,0.0
categorical__c_case_number_13012376CF10A,0.0
categorical__c_case_number_13012397TC10A,0.0
categorical__c_case_number_13012402TC10A,0.0
categorical__c_case_number_13012410TC10A,0.0
categorical__c_case_number_13012413TC10A,0.0
categorical__c_case_number_13012417MM10A,0.0
categorical__c_case_number_13012422CF10A,0.0
categorical__c_case_number_13012424CF10A,0.0
categorical__c_case_number_13012428CF10A,0.0
categorical__c_case_number_13012434CF10A,0.0
categorical__c_case_number_13012358CF10A,0.0
categorical__c_case_number_13012717CF10A,0.0
categorical__c_case_number_13012724CF10A,0.0
categorical__c_case_number_13012730CF10A,0.0
categorical__c_case_number_13012730MM10A,0.0
categorical__c_case_number_13012732CF10A,0.0
categorical__c_case_number_13012733CF10A,0.0
categorical__c_case_number_13012733MM10A,0.0
categorical__c_case_number_13012734CF10A,0.0
categorical__c_case_number_13012748CF10A,0.0
categorical__c_case_number_13012752MO10A,0.0
categorical__c_case_number_13012560CF10A,0.0
categorical__c_case_number_13012757CF10A,0.0
categorical__c_case_number_13012760CF10A,0.0
categorical__c_case_number_13012761CF10A,0.0
categorical__c_case_number_13012779MM10A,0.0
categorical__c_case_number_13012786CF10A,0.0
categorical__c_case_number_13012788CF10A,0.0
categorical__c_case_number_13012793MM10A,0.0
categorical__c_case_number_13012795CF10A,0.0
categorical__c_case_number_13012799CF10A,0.0
categorical__c_case_number_13012804CF10A,0.0
categorical__c_case_number_13012753CF10A,0.0
categorical__c_case_number_13012561CF10A,0.0
categorical__c_case_number_13012594CF10A,0.0
categorical__c_case_number_13012601CF10A,0.0
categorical__c_case_number_13012603CF10A,0.0
categorical__c_case_number_13012605CF10A,0.0
categorical__c_case_number_13012607CF10A,0.0
categorical__c_case_number_13012609CF10A,0.0
categorical__c_case_number_13012618CF10A,0.0
categorical__c_case_number_13012624CF10A,0.0
categorical__c_case_number_13012648CF10A,0.0
categorical__c_case_number_13012709TC10A,0.0
categorical__c_case_number_13012668CF10A,0.0
categorical__c_case_number_13012674CF10A,0.0
categorical__c_case_number_13012676CF10A,0.0
categorical__c_case_number_13012681CF10A,0.0
categorical__c_case_number_13012685CF10A,0.0
categorical__c_case_number_13012686CF10A,0.0
categorical__c_case_number_13012691CF10A,0.0
categorical__c_case_number_13012693CF10A,0.0
categorical__c_case_number_13012699CF10A,0.0
categorical__c_case_number_13012702CF10A,0.0
categorical__c_case_number_13012665CF10A,0.0
categorical__c_case_number_13011842CF10A,0.0
categorical__c_case_number_13011852CF10A,0.0
categorical__c_case_number_13011855CF10A,0.0
categorical__c_case_number_13011858CF10A,0.0
categorical__c_case_number_13011867CF10A,0.0
categorical__c_case_number_13011876CF10A,0.0
categorical__c_case_number_13011893CF10A,0.0
categorical__c_case_number_13011894CF10A,0.0
categorical__c_case_number_13011894MM10A,0.0
categorical__c_case_number_13012254TC10A,0.0
categorical__c_case_number_13011914CF10A,0.0
categorical__c_case_number_13011915CF10A,0.0
categorical__c_case_number_13011917CF10A,0.0
categorical__c_case_number_13011927CF10A,0.0
categorical__c_case_number_13011932CF10A,0.0
categorical__c_case_number_13011936CF10A,0.0
categorical__c_case_number_13011944CF10A,0.0
categorical__c_case_number_13011948CF10A,0.0
categorical__c_case_number_13011948TC10A,0.0
categorical__c_case_number_13011955CF10A,0.0
categorical__c_case_number_13011897CF10A,0.0
categorical__c_case_number_13011707CF10A,0.0
categorical__c_case_number_13011708CF10A,0.0
categorical__c_case_number_13011710CF10A,0.0
categorical__c_case_number_13011711CF10A,0.0
categorical__c_case_number_13011728CF10A,0.0
categorical__c_case_number_13011735CF10A,0.0
categorical__c_case_number_13011736CF10A,0.0
categorical__c_case_number_13011738CF10A,0.0
categorical__c_case_number_13011746CF10A,0.0
categorical__c_case_number_13011749CF10A,0.0
categorical__c_case_number_13011839CF10A,0.0
categorical__c_case_number_13011772CF10A,0.0
categorical__c_case_number_13011782CF10A,0.0
categorical__c_case_number_13011801CF10A,0.0
categorical__c_case_number_13011802CF10A,0.0
categorical__c_case_number_13011806CF10A,0.0
categorical__c_case_number_13011811CF10A,0.0
categorical__c_case_number_13011816CF10A,0.0
categorical__c_case_number_13011820CF10A,0.0
categorical__c_case_number_13011827CF10A,0.0
categorical__c_case_number_13011830CF10A,0.0
categorical__c_case_number_13011767CF10A,0.0
categorical__c_case_number_13012089CF10A,0.0
categorical__c_case_number_13012098CF10A,0.0
categorical__c_case_number_13012104CF10A,0.0
categorical__c_case_number_13012108CF10A,0.0
categorical__c_case_number_13012126CF10A,0.0
categorical__c_case_number_13012142CF10A,0.0
categorical__c_case_number_13012145CF10A,0.0
categorical__c_case_number_13012146CF10A,0.0
categorical__c_case_number_13012154CF10A,0.0
categorical__c_case_number_13012164MM10A,0.0
categorical__c_case_number_13011964CF10A,0.0
categorical__c_case_number_13012170CF10A,0.0
categorical__c_case_number_13012214CF10A,0.0
categorical__c_case_number_13012222CF10A,0.0
categorical__c_case_number_13012223CF10A,0.0
categorical__c_case_number_13012227CF10A,0.0
categorical__c_case_number_13012228MM10A,0.0
categorical__c_case_number_13012234CF10A,0.0
categorical__c_case_number_13012243CF10A,0.0
categorical__c_case_number_13012247CF10A,0.0
categorical__c_case_number_13012254CF10A,0.0
categorical__c_case_number_13012168CF10A,0.0
categorical__c_case_number_13011965CF10A,0.0
categorical__c_case_number_13011974CF10A,0.0
categorical__c_case_number_13011978CF10A,0.0
categorical__c_case_number_13011983MM10A,0.0
categorical__c_case_number_13011986CF10A,0.0
categorical__c_case_number_13011997CF10A,0.0
categorical__c_case_number_13012006CF10A,0.0
categorical__c_case_number_13012008CF10A,0.0
categorical__c_case_number_13012010MM10A,0.0
categorical__c_case_number_13012021CF10A,0.0
categorical__c_case_number_13012088CF10A,0.0
categorical__c_case_number_13012026CF10A,0.0
categorical__c_case_number_13012027MM10A,0.0
categorical__c_case_number_13012032CF10A,0.0
categorical__c_case_number_13012037CF10A,0.0
categorical__c_case_number_13012049CF10A,0.0
categorical__c_case_number_13012050CF10A,0.0
categorical__c_case_number_13012051CF10A,0.0
categorical__c_case_number_13012061CF10A,0.0
categorical__c_case_number_13012077CF10A,0.0
categorical__c_case_number_13012078CF10A,0.0
